testno,time,prediction,actual,K,trainingSize,testingSize,correct
71,1574295203910,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
72,1574295203910,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
73,1574295203910,Iris-versicolor,Iris-setosa,12,0.1,0.9,0
74,1574295203910,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
75,1574295203910,Iris-versicolor,Iris-setosa,12,0.1,0.9,0
76,1574295203910,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
77,1574295203910,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
78,1574295203910,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
79,1574295203910,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
80,1574295203910,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
81,1574295203910,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
82,1574295203910,Iris-versicolor,Iris-setosa,12,0.1,0.9,0
83,1574295203910,Iris-versicolor,Iris-setosa,12,0.1,0.9,0
84,1574295203910,Iris-versicolor,Iris-setosa,12,0.1,0.9,0
85,1574295203910,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
86,1574295203910,Iris-versicolor,Iris-setosa,12,0.1,0.9,0
87,1574295203910,Iris-versicolor,Iris-setosa,12,0.1,0.9,0
88,1574295203911,Iris-versicolor,Iris-setosa,12,0.1,0.9,0
89,1574295203911,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
90,1574295203911,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
91,1574295203911,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
92,1574295203911,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
93,1574295203911,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
94,1574295203911,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
95,1574295203911,Iris-versicolor,Iris-setosa,12,0.1,0.9,0
96,1574295203911,Iris-versicolor,Iris-setosa,12,0.1,0.9,0
97,1574295203911,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
98,1574295203911,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
99,1574295203911,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
100,1574295203911,Iris-versicolor,Iris-setosa,12,0.1,0.9,0
101,1574295203911,Iris-versicolor,Iris-setosa,12,0.1,0.9,0
102,1574295203911,Iris-versicolor,Iris-setosa,12,0.1,0.9,0
103,1574295203911,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
104,1574295203911,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
105,1574295203911,Iris-versicolor,Iris-setosa,12,0.1,0.9,0
106,1574295203911,Iris-versicolor,Iris-setosa,12,0.1,0.9,0
107,1574295203911,Iris-versicolor,Iris-setosa,12,0.1,0.9,0
108,1574295203911,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
109,1574295203911,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
110,1574295203911,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
111,1574295203911,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
112,1574295203911,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
113,1574295203911,Iris-versicolor,Iris-setosa,12,0.1,0.9,0
114,1574295203911,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
115,1574295203911,Iris-versicolor,Iris-setosa,12,0.1,0.9,0
116,1574295203911,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
117,1574295203911,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
118,1574295203911,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
119,1574295203911,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
120,1574295203911,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
121,1574295203911,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
122,1574295203911,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
123,1574295203912,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
124,1574295203912,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
125,1574295203912,Iris-versicolor,Iris-setosa,12,0.1,0.9,0
126,1574295203912,Iris-versicolor,Iris-setosa,12,0.1,0.9,0
127,1574295203912,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
128,1574295203912,Iris-versicolor,Iris-setosa,12,0.1,0.9,0
129,1574295203912,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
130,1574295203912,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
131,1574295203912,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
132,1574295203912,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
133,1574295203912,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
134,1574295203912,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
