testno,time,prediction,actual,K,trainingSize,testingSize,correct
45,1574295203896,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
46,1574295203896,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
47,1574295203896,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
48,1574295203896,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
49,1574295203896,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
50,1574295203896,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
51,1574295203896,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
52,1574295203896,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
53,1574295203896,Iris-setosa,Iris-setosa,10,0.1,0.9,1
54,1574295203896,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
55,1574295203896,Iris-setosa,Iris-setosa,10,0.1,0.9,1
56,1574295203896,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
57,1574295203896,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
58,1574295203896,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
59,1574295203896,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
60,1574295203896,Iris-setosa,Iris-setosa,10,0.1,0.9,1
61,1574295203896,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
62,1574295203896,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
63,1574295203896,Iris-setosa,Iris-setosa,10,0.1,0.9,1
64,1574295203896,Iris-setosa,Iris-setosa,10,0.1,0.9,1
65,1574295203896,Iris-setosa,Iris-setosa,10,0.1,0.9,1
66,1574295203896,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
67,1574295203896,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
68,1574295203896,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
69,1574295203896,Iris-setosa,Iris-setosa,10,0.1,0.9,1
70,1574295203896,Iris-setosa,Iris-setosa,10,0.1,0.9,1
71,1574295203896,Iris-setosa,Iris-setosa,10,0.1,0.9,1
72,1574295203896,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
73,1574295203896,Iris-setosa,Iris-setosa,10,0.1,0.9,1
74,1574295203896,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
75,1574295203896,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
76,1574295203896,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
77,1574295203896,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
78,1574295203896,Iris-setosa,Iris-setosa,10,0.1,0.9,1
79,1574295203896,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
80,1574295203897,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
81,1574295203897,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
82,1574295203897,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
83,1574295203897,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
84,1574295203897,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
85,1574295203897,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
86,1574295203897,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
87,1574295203897,Iris-setosa,Iris-setosa,10,0.1,0.9,1
88,1574295203897,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
89,1574295203897,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
90,1574295203897,Iris-setosa,Iris-setosa,10,0.1,0.9,1
91,1574295203897,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
92,1574295203897,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
93,1574295203897,Iris-setosa,Iris-setosa,10,0.1,0.9,1
94,1574295203897,Iris-setosa,Iris-setosa,10,0.1,0.9,1
95,1574295203897,Iris-setosa,Iris-setosa,10,0.1,0.9,1
96,1574295203897,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
97,1574295203898,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
98,1574295203898,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
99,1574295203898,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
100,1574295203898,Iris-setosa,Iris-setosa,10,0.1,0.9,1
101,1574295203898,Iris-setosa,Iris-setosa,10,0.1,0.9,1
102,1574295203898,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
103,1574295203898,Iris-setosa,Iris-setosa,10,0.1,0.9,1
104,1574295203898,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
105,1574295203898,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
106,1574295203898,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
107,1574295203898,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
108,1574295203898,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
109,1574295203898,Iris-setosa,Iris-setosa,10,0.1,0.9,1
110,1574295203898,Iris-setosa,Iris-setosa,10,0.1,0.9,1
111,1574295203898,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
112,1574295203898,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
113,1574295203898,Iris-setosa,Iris-setosa,10,0.1,0.9,1
114,1574295203898,Iris-setosa,Iris-versicolor,10,0.1,0.9,0
115,1574295203898,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
116,1574295203898,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
117,1574295203898,Iris-setosa,Iris-setosa,10,0.1,0.9,1
118,1574295203898,Iris-setosa,Iris-setosa,10,0.1,0.9,1
119,1574295203898,Iris-setosa,Iris-setosa,10,0.1,0.9,1
120,1574295203898,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
121,1574295203898,Iris-setosa,Iris-versicolor,10,0.1,0.9,0
122,1574295203898,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
123,1574295203898,Iris-setosa,Iris-setosa,10,0.1,0.9,1
124,1574295203898,Iris-setosa,Iris-setosa,10,0.1,0.9,1
125,1574295203898,Iris-setosa,Iris-setosa,10,0.1,0.9,1
126,1574295203898,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
127,1574295203898,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
128,1574295203899,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
129,1574295203899,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
130,1574295203899,Iris-setosa,Iris-setosa,10,0.1,0.9,1
131,1574295203899,Iris-setosa,Iris-setosa,10,0.1,0.9,1
132,1574295203899,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
133,1574295203899,Iris-versicolor,Iris-virginica,10,0.1,0.9,0
134,1574295203899,Iris-versicolor,Iris-versicolor,10,0.1,0.9,1
