testno,time,prediction,actual,K,trainingSize,testingSize,correct
38,1574295374229,Iris-setosa,Iris-setosa,5,0.1,0.9,1
39,1574295374229,Iris-setosa,Iris-setosa,5,0.1,0.9,1
40,1574295374229,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
41,1574295374229,Iris-virginica,Iris-virginica,5,0.1,0.9,1
42,1574295374229,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
43,1574295374229,Iris-setosa,Iris-setosa,5,0.1,0.9,1
44,1574295374229,Iris-virginica,Iris-virginica,5,0.1,0.9,1
45,1574295374229,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
46,1574295374229,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
47,1574295374229,Iris-setosa,Iris-setosa,5,0.1,0.9,1
48,1574295374229,Iris-virginica,Iris-virginica,5,0.1,0.9,1
49,1574295374229,Iris-virginica,Iris-virginica,5,0.1,0.9,1
50,1574295374229,Iris-virginica,Iris-virginica,5,0.1,0.9,1
51,1574295374229,Iris-virginica,Iris-virginica,5,0.1,0.9,1
52,1574295374229,Iris-setosa,Iris-setosa,5,0.1,0.9,1
53,1574295374229,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
54,1574295374229,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
55,1574295374229,Iris-setosa,Iris-setosa,5,0.1,0.9,1
56,1574295374229,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
57,1574295374229,Iris-virginica,Iris-virginica,5,0.1,0.9,1
58,1574295374229,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
59,1574295374229,Iris-virginica,Iris-virginica,5,0.1,0.9,1
60,1574295374229,Iris-setosa,Iris-setosa,5,0.1,0.9,1
61,1574295374229,Iris-virginica,Iris-virginica,5,0.1,0.9,1
62,1574295374229,Iris-virginica,Iris-virginica,5,0.1,0.9,1
63,1574295374229,Iris-setosa,Iris-setosa,5,0.1,0.9,1
64,1574295374229,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
65,1574295374229,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
66,1574295374229,Iris-setosa,Iris-setosa,5,0.1,0.9,1
67,1574295374229,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
68,1574295374229,Iris-setosa,Iris-setosa,5,0.1,0.9,1
69,1574295374230,Iris-virginica,Iris-virginica,5,0.1,0.9,1
70,1574295374230,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
71,1574295374230,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
72,1574295374230,Iris-setosa,Iris-setosa,5,0.1,0.9,1
73,1574295374230,Iris-setosa,Iris-setosa,5,0.1,0.9,1
74,1574295374230,Iris-virginica,Iris-virginica,5,0.1,0.9,1
75,1574295374230,Iris-virginica,Iris-virginica,5,0.1,0.9,1
76,1574295374230,Iris-setosa,Iris-setosa,5,0.1,0.9,1
77,1574295374230,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
78,1574295374230,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
79,1574295374230,Iris-virginica,Iris-virginica,5,0.1,0.9,1
80,1574295374230,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
81,1574295374230,Iris-virginica,Iris-virginica,5,0.1,0.9,1
82,1574295374230,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
83,1574295374230,Iris-setosa,Iris-setosa,5,0.1,0.9,1
84,1574295374230,Iris-setosa,Iris-setosa,5,0.1,0.9,1
85,1574295374230,Iris-setosa,Iris-setosa,5,0.1,0.9,1
86,1574295374230,Iris-virginica,Iris-virginica,5,0.1,0.9,1
87,1574295374230,Iris-setosa,Iris-setosa,5,0.1,0.9,1
88,1574295374230,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
89,1574295374230,Iris-setosa,Iris-setosa,5,0.1,0.9,1
90,1574295374230,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
91,1574295374230,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
92,1574295374230,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
93,1574295374230,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
94,1574295374230,Iris-virginica,Iris-virginica,5,0.1,0.9,1
95,1574295374230,Iris-setosa,Iris-setosa,5,0.1,0.9,1
96,1574295374230,Iris-setosa,Iris-setosa,5,0.1,0.9,1
97,1574295374230,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
98,1574295374230,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
99,1574295374230,Iris-virginica,Iris-virginica,5,0.1,0.9,1
100,1574295374230,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
101,1574295374230,Iris-setosa,Iris-setosa,5,0.1,0.9,1
102,1574295374230,Iris-setosa,Iris-versicolor,5,0.1,0.9,0
103,1574295374230,Iris-virginica,Iris-virginica,5,0.1,0.9,1
104,1574295374230,Iris-virginica,Iris-virginica,5,0.1,0.9,1
105,1574295374230,Iris-setosa,Iris-setosa,5,0.1,0.9,1
106,1574295374230,Iris-setosa,Iris-setosa,5,0.1,0.9,1
107,1574295374230,Iris-setosa,Iris-setosa,5,0.1,0.9,1
108,1574295374230,Iris-virginica,Iris-virginica,5,0.1,0.9,1
109,1574295374230,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
110,1574295374230,Iris-virginica,Iris-virginica,5,0.1,0.9,1
111,1574295374230,Iris-setosa,Iris-setosa,5,0.1,0.9,1
112,1574295374230,Iris-setosa,Iris-setosa,5,0.1,0.9,1
113,1574295374230,Iris-setosa,Iris-versicolor,5,0.1,0.9,0
114,1574295374230,Iris-virginica,Iris-virginica,5,0.1,0.9,1
115,1574295374230,Iris-virginica,Iris-virginica,5,0.1,0.9,1
116,1574295374230,Iris-setosa,Iris-setosa,5,0.1,0.9,1
117,1574295374231,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
118,1574295374231,Iris-setosa,Iris-setosa,5,0.1,0.9,1
119,1574295374231,Iris-setosa,Iris-setosa,5,0.1,0.9,1
120,1574295374231,Iris-setosa,Iris-setosa,5,0.1,0.9,1
121,1574295374231,Iris-setosa,Iris-setosa,5,0.1,0.9,1
122,1574295374231,Iris-virginica,Iris-virginica,5,0.1,0.9,1
123,1574295374231,Iris-setosa,Iris-setosa,5,0.1,0.9,1
124,1574295374231,Iris-virginica,Iris-virginica,5,0.1,0.9,1
125,1574295374231,Iris-virginica,Iris-virginica,5,0.1,0.9,1
126,1574295374231,Iris-virginica,Iris-virginica,5,0.1,0.9,1
127,1574295374231,Iris-virginica,Iris-virginica,5,0.1,0.9,1
128,1574295374231,Iris-setosa,Iris-setosa,5,0.1,0.9,1
129,1574295374231,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
130,1574295374231,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
131,1574295374231,Iris-virginica,Iris-virginica,5,0.1,0.9,1
132,1574295374231,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
133,1574295374231,Iris-setosa,Iris-versicolor,5,0.1,0.9,0
134,1574295374231,Iris-virginica,Iris-versicolor,5,0.1,0.9,0
