testno,time,prediction,actual,K,trainingSize,testingSize,correct
29,1574295374245,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
30,1574295374245,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
31,1574295374245,Iris-virginica,Iris-virginica,9,0.1,0.9,1
32,1574295374245,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
33,1574295374245,Iris-virginica,Iris-virginica,9,0.1,0.9,1
34,1574295374245,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
35,1574295374245,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
36,1574295374245,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
37,1574295374245,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
38,1574295374245,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
39,1574295374245,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
40,1574295374245,Iris-versicolor,Iris-virginica,9,0.1,0.9,0
41,1574295374245,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
42,1574295374245,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
43,1574295374245,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
44,1574295374245,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
45,1574295374245,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
46,1574295374245,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
47,1574295374245,Iris-virginica,Iris-virginica,9,0.1,0.9,1
48,1574295374246,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
49,1574295374246,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
50,1574295374246,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
51,1574295374246,Iris-versicolor,Iris-virginica,9,0.1,0.9,0
52,1574295374246,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
53,1574295374246,Iris-virginica,Iris-virginica,9,0.1,0.9,1
54,1574295374246,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
55,1574295374246,Iris-virginica,Iris-virginica,9,0.1,0.9,1
56,1574295374246,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
57,1574295374246,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
58,1574295374246,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
59,1574295374246,Iris-virginica,Iris-virginica,9,0.1,0.9,1
60,1574295374246,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
61,1574295374246,Iris-virginica,Iris-virginica,9,0.1,0.9,1
62,1574295374246,Iris-virginica,Iris-virginica,9,0.1,0.9,1
63,1574295374246,Iris-versicolor,Iris-virginica,9,0.1,0.9,0
64,1574295374246,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
65,1574295374246,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
66,1574295374246,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
67,1574295374246,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
68,1574295374246,Iris-versicolor,Iris-virginica,9,0.1,0.9,0
69,1574295374246,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
70,1574295374246,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
71,1574295374246,Iris-virginica,Iris-virginica,9,0.1,0.9,1
72,1574295374246,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
73,1574295374246,Iris-virginica,Iris-virginica,9,0.1,0.9,1
74,1574295374246,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
75,1574295374246,Iris-versicolor,Iris-virginica,9,0.1,0.9,0
76,1574295374246,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
77,1574295374246,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
78,1574295374246,Iris-virginica,Iris-virginica,9,0.1,0.9,1
79,1574295374246,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
80,1574295374246,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
81,1574295374246,Iris-virginica,Iris-virginica,9,0.1,0.9,1
82,1574295374246,Iris-virginica,Iris-virginica,9,0.1,0.9,1
83,1574295374246,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
84,1574295374246,Iris-virginica,Iris-virginica,9,0.1,0.9,1
85,1574295374246,Iris-versicolor,Iris-virginica,9,0.1,0.9,0
86,1574295374246,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
87,1574295374246,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
88,1574295374246,Iris-virginica,Iris-virginica,9,0.1,0.9,1
89,1574295374246,Iris-versicolor,Iris-virginica,9,0.1,0.9,0
90,1574295374246,Iris-virginica,Iris-virginica,9,0.1,0.9,1
91,1574295374246,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
92,1574295374247,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
93,1574295374247,Iris-virginica,Iris-virginica,9,0.1,0.9,1
94,1574295374247,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
95,1574295374247,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
96,1574295374247,Iris-virginica,Iris-virginica,9,0.1,0.9,1
97,1574295374247,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
98,1574295374247,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
99,1574295374247,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
100,1574295374247,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
101,1574295374247,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
102,1574295374247,Iris-versicolor,Iris-virginica,9,0.1,0.9,0
103,1574295374247,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
104,1574295374247,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
105,1574295374247,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
106,1574295374247,Iris-virginica,Iris-virginica,9,0.1,0.9,1
107,1574295374247,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
108,1574295374247,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
109,1574295374247,Iris-virginica,Iris-virginica,9,0.1,0.9,1
110,1574295374247,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
111,1574295374247,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
112,1574295374247,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
113,1574295374247,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
114,1574295374247,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
115,1574295374247,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
116,1574295374247,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
117,1574295374247,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
118,1574295374247,Iris-versicolor,Iris-virginica,9,0.1,0.9,0
119,1574295374247,Iris-virginica,Iris-virginica,9,0.1,0.9,1
120,1574295374247,Iris-versicolor,Iris-virginica,9,0.1,0.9,0
121,1574295374247,Iris-versicolor,Iris-virginica,9,0.1,0.9,0
122,1574295374247,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
123,1574295374247,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
124,1574295374247,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
125,1574295374247,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
126,1574295374247,Iris-virginica,Iris-virginica,9,0.1,0.9,1
127,1574295374247,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
128,1574295374247,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
129,1574295374247,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
130,1574295374247,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
131,1574295374247,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
132,1574295374247,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
133,1574295374247,Iris-versicolor,Iris-versicolor,9,0.1,0.9,1
134,1574295374247,Iris-versicolor,Iris-setosa,9,0.1,0.9,0
