testno,time,prediction,actual,K,trainingSize,testingSize,correct
59,1574295374254,Iris-virginica,Iris-versicolor,11,0.1,0.9,0
60,1574295374254,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
61,1574295374254,Iris-virginica,Iris-virginica,11,0.1,0.9,1
62,1574295374254,Iris-virginica,Iris-versicolor,11,0.1,0.9,0
63,1574295374254,Iris-virginica,Iris-virginica,11,0.1,0.9,1
64,1574295374254,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
65,1574295374254,Iris-virginica,Iris-virginica,11,0.1,0.9,1
66,1574295374254,Iris-virginica,Iris-versicolor,11,0.1,0.9,0
67,1574295374254,Iris-virginica,Iris-versicolor,11,0.1,0.9,0
68,1574295374254,Iris-virginica,Iris-versicolor,11,0.1,0.9,0
69,1574295374254,Iris-virginica,Iris-virginica,11,0.1,0.9,1
70,1574295374254,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
71,1574295374254,Iris-versicolor,Iris-versicolor,11,0.1,0.9,1
72,1574295374254,Iris-virginica,Iris-virginica,11,0.1,0.9,1
73,1574295374254,Iris-virginica,Iris-virginica,11,0.1,0.9,1
74,1574295374254,Iris-virginica,Iris-virginica,11,0.1,0.9,1
75,1574295374254,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
76,1574295374254,Iris-virginica,Iris-versicolor,11,0.1,0.9,0
77,1574295374254,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
78,1574295374254,Iris-virginica,Iris-versicolor,11,0.1,0.9,0
79,1574295374254,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
80,1574295374254,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
81,1574295374254,Iris-virginica,Iris-virginica,11,0.1,0.9,1
82,1574295374254,Iris-virginica,Iris-versicolor,11,0.1,0.9,0
83,1574295374254,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
84,1574295374254,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
85,1574295374254,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
86,1574295374254,Iris-virginica,Iris-versicolor,11,0.1,0.9,0
87,1574295374254,Iris-virginica,Iris-virginica,11,0.1,0.9,1
88,1574295374254,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
89,1574295374254,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
90,1574295374255,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
91,1574295374255,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
92,1574295374255,Iris-virginica,Iris-virginica,11,0.1,0.9,1
93,1574295374255,Iris-virginica,Iris-versicolor,11,0.1,0.9,0
94,1574295374255,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
95,1574295374255,Iris-virginica,Iris-virginica,11,0.1,0.9,1
96,1574295374255,Iris-virginica,Iris-versicolor,11,0.1,0.9,0
97,1574295374255,Iris-virginica,Iris-virginica,11,0.1,0.9,1
98,1574295374255,Iris-virginica,Iris-versicolor,11,0.1,0.9,0
99,1574295374255,Iris-virginica,Iris-versicolor,11,0.1,0.9,0
100,1574295374255,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
101,1574295374255,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
102,1574295374255,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
103,1574295374255,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
104,1574295374255,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
105,1574295374255,Iris-virginica,Iris-versicolor,11,0.1,0.9,0
106,1574295374255,Iris-virginica,Iris-virginica,11,0.1,0.9,1
107,1574295374255,Iris-virginica,Iris-virginica,11,0.1,0.9,1
108,1574295374255,Iris-virginica,Iris-virginica,11,0.1,0.9,1
109,1574295374255,Iris-versicolor,Iris-versicolor,11,0.1,0.9,1
110,1574295374255,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
111,1574295374255,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
112,1574295374255,Iris-virginica,Iris-versicolor,11,0.1,0.9,0
113,1574295374255,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
114,1574295374255,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
115,1574295374255,Iris-virginica,Iris-virginica,11,0.1,0.9,1
116,1574295374255,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
117,1574295374255,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
118,1574295374255,Iris-virginica,Iris-virginica,11,0.1,0.9,1
119,1574295374255,Iris-virginica,Iris-versicolor,11,0.1,0.9,0
120,1574295374255,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
121,1574295374255,Iris-versicolor,Iris-versicolor,11,0.1,0.9,1
122,1574295374255,Iris-virginica,Iris-virginica,11,0.1,0.9,1
123,1574295374255,Iris-virginica,Iris-versicolor,11,0.1,0.9,0
124,1574295374255,Iris-virginica,Iris-versicolor,11,0.1,0.9,0
125,1574295374255,Iris-versicolor,Iris-setosa,11,0.1,0.9,0
126,1574295374255,Iris-virginica,Iris-virginica,11,0.1,0.9,1
127,1574295374255,Iris-virginica,Iris-versicolor,11,0.1,0.9,0
128,1574295374255,Iris-virginica,Iris-versicolor,11,0.1,0.9,0
129,1574295374255,Iris-virginica,Iris-virginica,11,0.1,0.9,1
130,1574295374255,Iris-versicolor,Iris-versicolor,11,0.1,0.9,1
131,1574295374255,Iris-virginica,Iris-virginica,11,0.1,0.9,1
132,1574295374255,Iris-virginica,Iris-versicolor,11,0.1,0.9,0
133,1574295374255,Iris-virginica,Iris-virginica,11,0.1,0.9,1
134,1574295374255,Iris-virginica,Iris-virginica,11,0.1,0.9,1
