testno,time,prediction,actual,K,trainingSize,testingSize,correct
36,1574295374217,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
37,1574295374217,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
38,1574295374217,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
39,1574295374217,Iris-setosa,Iris-setosa,12,0.1,0.9,1
40,1574295374217,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
41,1574295374217,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
42,1574295374217,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
43,1574295374217,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
44,1574295374217,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
45,1574295374217,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
46,1574295374217,Iris-setosa,Iris-setosa,12,0.1,0.9,1
47,1574295374217,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
48,1574295374217,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
49,1574295374217,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
50,1574295374217,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
51,1574295374217,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
52,1574295374217,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
53,1574295374217,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
54,1574295374217,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
55,1574295374217,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
56,1574295374217,Iris-setosa,Iris-setosa,12,0.1,0.9,1
57,1574295374217,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
58,1574295374218,Iris-setosa,Iris-setosa,12,0.1,0.9,1
59,1574295374218,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
60,1574295374218,Iris-setosa,Iris-setosa,12,0.1,0.9,1
61,1574295374218,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
62,1574295374218,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
63,1574295374218,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
64,1574295374218,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
65,1574295374218,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
66,1574295374218,Iris-setosa,Iris-setosa,12,0.1,0.9,1
67,1574295374218,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
68,1574295374218,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
69,1574295374218,Iris-setosa,Iris-setosa,12,0.1,0.9,1
70,1574295374218,Iris-setosa,Iris-setosa,12,0.1,0.9,1
71,1574295374218,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
72,1574295374218,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
73,1574295374218,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
74,1574295374218,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
75,1574295374218,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
76,1574295374218,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
77,1574295374218,Iris-setosa,Iris-versicolor,12,0.1,0.9,0
78,1574295374218,Iris-setosa,Iris-setosa,12,0.1,0.9,1
79,1574295374218,Iris-setosa,Iris-setosa,12,0.1,0.9,1
80,1574295374218,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
81,1574295374218,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
82,1574295374218,Iris-setosa,Iris-setosa,12,0.1,0.9,1
83,1574295374218,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
84,1574295374218,Iris-setosa,Iris-setosa,12,0.1,0.9,1
85,1574295374218,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
86,1574295374218,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
87,1574295374218,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
88,1574295374218,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
89,1574295374218,Iris-setosa,Iris-setosa,12,0.1,0.9,1
90,1574295374218,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
91,1574295374218,Iris-setosa,Iris-setosa,12,0.1,0.9,1
92,1574295374218,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
93,1574295374218,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
94,1574295374218,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
95,1574295374218,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
96,1574295374218,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
97,1574295374218,Iris-setosa,Iris-setosa,12,0.1,0.9,1
98,1574295374218,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
99,1574295374218,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
100,1574295374218,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
101,1574295374218,Iris-setosa,Iris-setosa,12,0.1,0.9,1
102,1574295374218,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
103,1574295374218,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
104,1574295374218,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
105,1574295374218,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
106,1574295374218,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
107,1574295374219,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
108,1574295374219,Iris-setosa,Iris-setosa,12,0.1,0.9,1
109,1574295374219,Iris-setosa,Iris-setosa,12,0.1,0.9,1
110,1574295374219,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
111,1574295374219,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
112,1574295374219,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
113,1574295374219,Iris-setosa,Iris-setosa,12,0.1,0.9,1
114,1574295374219,Iris-setosa,Iris-setosa,12,0.1,0.9,1
115,1574295374219,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
116,1574295374219,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
117,1574295374219,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
118,1574295374219,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
119,1574295374219,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
120,1574295374219,Iris-setosa,Iris-setosa,12,0.1,0.9,1
121,1574295374219,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
122,1574295374219,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
123,1574295374219,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
124,1574295374219,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
125,1574295374219,Iris-setosa,Iris-setosa,12,0.1,0.9,1
126,1574295374219,Iris-setosa,Iris-setosa,12,0.1,0.9,1
127,1574295374219,Iris-setosa,Iris-setosa,12,0.1,0.9,1
128,1574295374219,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
129,1574295374219,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
130,1574295374219,Iris-setosa,Iris-setosa,12,0.1,0.9,1
131,1574295374219,Iris-versicolor,Iris-virginica,12,0.1,0.9,0
132,1574295374219,Iris-setosa,Iris-setosa,12,0.1,0.9,1
133,1574295374219,Iris-versicolor,Iris-versicolor,12,0.1,0.9,1
134,1574295374219,Iris-setosa,Iris-setosa,12,0.1,0.9,1
