testno,time,prediction,actual,K,trainingSize,testingSize,correct
45,1574295374417,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
46,1574295374418,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
47,1574295374418,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
48,1574295374418,Iris-virginica,Iris-virginica,11,0.2,0.8,1
49,1574295374418,Iris-versicolor,Iris-versicolor,11,0.2,0.8,1
50,1574295374418,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
51,1574295374418,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
52,1574295374418,Iris-virginica,Iris-virginica,11,0.2,0.8,1
53,1574295374418,Iris-versicolor,Iris-versicolor,11,0.2,0.8,1
54,1574295374418,Iris-versicolor,Iris-versicolor,11,0.2,0.8,1
55,1574295374418,Iris-virginica,Iris-virginica,11,0.2,0.8,1
56,1574295374418,Iris-versicolor,Iris-versicolor,11,0.2,0.8,1
57,1574295374418,Iris-virginica,Iris-virginica,11,0.2,0.8,1
58,1574295374418,Iris-versicolor,Iris-versicolor,11,0.2,0.8,1
59,1574295374418,Iris-virginica,Iris-virginica,11,0.2,0.8,1
60,1574295374418,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
61,1574295374418,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
62,1574295374418,Iris-virginica,Iris-virginica,11,0.2,0.8,1
63,1574295374418,Iris-versicolor,Iris-versicolor,11,0.2,0.8,1
64,1574295374418,Iris-virginica,Iris-virginica,11,0.2,0.8,1
65,1574295374418,Iris-versicolor,Iris-versicolor,11,0.2,0.8,1
66,1574295374418,Iris-versicolor,Iris-versicolor,11,0.2,0.8,1
67,1574295374418,Iris-virginica,Iris-virginica,11,0.2,0.8,1
68,1574295374418,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
69,1574295374418,Iris-virginica,Iris-versicolor,11,0.2,0.8,0
70,1574295374418,Iris-virginica,Iris-virginica,11,0.2,0.8,1
71,1574295374418,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
72,1574295374418,Iris-virginica,Iris-virginica,11,0.2,0.8,1
73,1574295374418,Iris-versicolor,Iris-versicolor,11,0.2,0.8,1
74,1574295374418,Iris-virginica,Iris-virginica,11,0.2,0.8,1
75,1574295374418,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
76,1574295374418,Iris-versicolor,Iris-versicolor,11,0.2,0.8,1
77,1574295374418,Iris-versicolor,Iris-versicolor,11,0.2,0.8,1
78,1574295374418,Iris-virginica,Iris-virginica,11,0.2,0.8,1
79,1574295374418,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
80,1574295374418,Iris-virginica,Iris-virginica,11,0.2,0.8,1
81,1574295374418,Iris-virginica,Iris-virginica,11,0.2,0.8,1
82,1574295374418,Iris-virginica,Iris-versicolor,11,0.2,0.8,0
83,1574295374418,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
84,1574295374418,Iris-versicolor,Iris-versicolor,11,0.2,0.8,1
85,1574295374418,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
86,1574295374419,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
87,1574295374419,Iris-versicolor,Iris-versicolor,11,0.2,0.8,1
88,1574295374419,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
89,1574295374419,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
90,1574295374419,Iris-virginica,Iris-virginica,11,0.2,0.8,1
91,1574295374419,Iris-versicolor,Iris-versicolor,11,0.2,0.8,1
92,1574295374419,Iris-versicolor,Iris-versicolor,11,0.2,0.8,1
93,1574295374419,Iris-versicolor,Iris-versicolor,11,0.2,0.8,1
94,1574295374419,Iris-versicolor,Iris-versicolor,11,0.2,0.8,1
95,1574295374419,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
96,1574295374419,Iris-versicolor,Iris-versicolor,11,0.2,0.8,1
97,1574295374419,Iris-virginica,Iris-virginica,11,0.2,0.8,1
98,1574295374419,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
99,1574295374419,Iris-virginica,Iris-virginica,11,0.2,0.8,1
100,1574295374419,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
101,1574295374419,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
102,1574295374419,Iris-virginica,Iris-virginica,11,0.2,0.8,1
103,1574295374419,Iris-versicolor,Iris-virginica,11,0.2,0.8,0
104,1574295374419,Iris-virginica,Iris-virginica,11,0.2,0.8,1
105,1574295374419,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
106,1574295374419,Iris-versicolor,Iris-versicolor,11,0.2,0.8,1
107,1574295374419,Iris-virginica,Iris-virginica,11,0.2,0.8,1
108,1574295374419,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
109,1574295374419,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
110,1574295374419,Iris-versicolor,Iris-versicolor,11,0.2,0.8,1
111,1574295374419,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
112,1574295374419,Iris-virginica,Iris-virginica,11,0.2,0.8,1
113,1574295374419,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
114,1574295374419,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
115,1574295374419,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
116,1574295374419,Iris-virginica,Iris-virginica,11,0.2,0.8,1
117,1574295374419,Iris-versicolor,Iris-setosa,11,0.2,0.8,0
118,1574295374419,Iris-virginica,Iris-versicolor,11,0.2,0.8,0
119,1574295374419,Iris-virginica,Iris-versicolor,11,0.2,0.8,0
